"MeterID","Sleeping.Hours.Consumption.x","Working.Hours.Consumption.x","Evening.Hours.Consumption.x","Average_Consumption","Average_consumption_by_year","total_number_of_people","total_usage_purpose","total_heavy_devices","total_light_devices","total_heavy_device_usage","total_light_device_usage","income_category","emp_status","education"
1361,0.211244053171642,0.320534748134328,0.437066449055724,0.32295728721337,929.394833333333,2,3,10,4,12,7,-1,6,5
1362,0.297723180970149,0.245597714552239,0.363259734203777,0.302198289933929,826.034166666667,5,1,8,4,14,7,5,6,5
1364,0.336243470149254,0.547543610074627,0.446589647936582,0.443459152739992,1225.42,3,2,7,3,13,5,7,6,4
1365,0.148342933768657,0.264363689365672,0.49830718116111,0.30368639720171,864.69625,2,3,5,2,6,5,-1,6,5
1366,0.631394472947761,0.710553521455224,1.09092142690604,0.810978235522736,2294.07691666667,1,2,6,1,8,2,1,6,4
1371,0.369968866604478,0.837211753731343,0.937653882023782,0.714962145355616,2066.12508333333,6,2,7,5,18,10,-1,1,2
1372,0.0678633395522388,0.103503847947761,0.12740755420844,0.0995937427127866,286.233583333333,2,2,7,3,13,3,-1,1,-1
1373,0.169068796641791,0.40020604011194,0.154504546514339,0.241253050913331,677.723333333333,2,1,4,1,7,3,7,6,2
1374,0.320703125,0.611658115671642,0.824052110048963,0.5854896618733,1704.44025,3,2,7,3,9,6,4,1,5
1376,0.500208838619403,0.99942432369403,0.738644788995104,0.746092071511854,2094.26241666667,2,3,8,4,18,4,4,6,5
1377,0.487427102803738,0.774557009345794,0.913646110721794,0.725224748851336,2046.26425,4,1,7,4,9,6,-1,1,5
1379,0.296983528037383,0.57212546728972,0.515748306470451,0.461623315941126,1334.64566666667,1,1,8,1,12,3,7,6,2
1380,0.115339085820896,0.230303987873134,0.278442177663791,0.208033890400311,587.005,2,0,2,1,4,3,7,6,5
1382,0.118579874067164,0.428415811567164,0.379436931685708,0.308816362223086,854.443666666667,2,3,7,3,7,6,7,5,2
1383,0.48839953271028,1.19922570093458,1.17202896519505,0.953235106300132,2771.20391666667,10,2,8,11,18,12,5,1,5
1384,0.246755140186916,0.672603387850467,0.897452347582341,0.605626353087766,1702.67766666667,4,1,4,5,6,6,5,1,5
1385,0.114261777052239,0.108449393656716,0.177456516670553,0.133392654488923,373.931916666667,2,0,5,4,6,5,5,3,5
1388,0.204142024253731,0.195694496268657,0.329121123805083,0.242992576758647,676.400416666667,1,1,6,2,8,5,4,6,2
1389,0.194683418843284,0.28178952891791,0.116110165539753,0.197521375825884,554.183083333333,3,1,3,2,3,6,7,5,3
1390,0.273744519589552,0.648499300373134,0.803220214502215,0.57517240575204,1629.44241666667,1,0,5,2,5,5,-1,2,3
1394,0.211890303738318,0.455353855140187,0.433149614576034,0.366803091659528,1048.85441666667,3,1,5,3,9,7,2,4,4
1395,0.238229322429907,0.481801869158879,0.565240714786265,0.428434623471692,1219.77158333333,2,0,3,1,8,4,-1,6,-1
1397,0.101470271535581,0.249547869850187,0.391146969342382,0.247399586486697,672.628,2,2,6,4,8,5,5,1,4
1398,0.226182252798507,0.794278218283582,0.461140941944509,0.493864593859308,1397.94125,2,2,2,2,5,5,7,6,4
1399,0.668009462616822,0.7918125,1.00291333800514,0.820925940347325,2308.63175,2,1,7,5,11,5,5,1,5
1402,0.42006296641791,0.6805625,0.752979016087666,0.617878663039254,1733.77475,2,2,7,2,12,7,-1,6,5
1403,0.082258761682243,0.244770327102804,0.328856108385891,0.218636983101005,639.627416666667,2,0,5,2,10,8,7,6,4
1404,0.110063782649254,0.214700559701493,0.289712636978317,0.204832258064516,569.992083333333,1,2,4,2,4,3,7,1,3
1405,0.216706389925373,0.379241954291045,0.41143413383073,0.335800038865138,924.01475,2,2,5,3,9,10,-1,1,4
1406,0.231393656716418,0.472121268656716,0.526456749825134,0.40999961134862,1149.523,3,1,7,3,10,5,5,1,5
1407,0.38872901119403,0.774382929104478,0.749937164840289,0.63769176059075,1838.95508333333,6,1,5,4,7,5,-1,7,4
1409,0.449033294392523,0.906510046728972,0.863461924783929,0.739678062456195,2095.91483333333,3,1,7,8,12,9,-1,4,2
1410,0.155202308768657,0.238703241604478,0.146920494287713,0.180272755538282,498.312416666667,1,0,4,3,5,7,7,6,2
1413,0.180185750932836,0.377361007462687,0.454560503613896,0.337378196657598,992.20925,4,1,6,7,9,6,5,1,3
1416,0.281767374067164,0.539662546641791,0.716843086966659,0.512773532841042,1414.739,4,2,7,2,14,4,-1,1,5
1418,0.349652052238806,1.18718295242537,1.05325903474003,0.863379440342013,2504.058,5,1,6,6,17,14,3,1,3
1420,0.168338200934579,0.302346962616822,0.456677995795375,0.309132544194377,885.517666666667,2,2,4,3,4,8,2,6,2
1421,0.201127215485075,0.728135494402985,0.91661762648636,0.61531686746988,1717.43533333333,4,2,7,6,12,12,-1,4,4
1425,0.459638642723881,0.865189249067164,1.03914688738634,0.78801111542946,2238.951,5,1,5,12,11,13,5,2,4
1426,0.508683768656716,0.847319146455224,0.926524131499184,0.760855227361057,2143.78875,5,2,8,4,16,5,-1,1,-1
1428,0.276440648320896,0.641923624067164,0.725829797155514,0.548078507578702,1548.96216666667,3,2,7,8,16,12,-1,5,5
1429,0.107622318097015,0.214412313432836,0.228220447656796,0.18342184220754,516.197333333333,1,2,5,2,6,3,-1,6,2
1430,0.396931086753731,0.769082672574627,1.01069445092096,0.72559156626506,2093.41033333333,3,3,6,5,9,14,2,7,3
1431,0.310682369402985,0.410386660447761,0.628382839822803,0.449831169840653,1241.54683333333,3,2,6,6,8,8,5,1,5
1436,0.431569158878505,0.494357126168224,0.98042046250876,0.635475780702437,1805.28058333333,4,2,5,4,10,7,3,1,3
1437,0.291051401869159,1.01866974299065,0.908119481429573,0.73929335721517,2077.67775,3,1,6,5,14,8,7,1,5
1438,0.317643889925373,0.516750233208955,0.600456749825134,0.478293120870579,1430.0295,8,1,9,10,12,8,-1,1,2
1440,0.125113805970149,0.249078941231343,0.291993821403591,0.22206762534007,645.403583333333,1,2,6,3,10,4,-1,6,3
1441,0.258560284514925,0.485103894589552,0.29995768244346,0.347870229304314,1005.92458333333,1,2,7,3,11,2,-1,6,4
1444,0.318384911380597,0.679087803171642,0.934243180228492,0.643927866303925,1786.60075,4,2,9,5,16,10,3,1,5
1446,0.561295708955224,0.875900069962687,1.10362520401026,0.846960279828993,2370.72975,2,2,6,4,8,4,5,1,5
1450,0.232067630597015,0.430186100746269,0.576210655164374,0.412834162456277,1232.99758333333,3,2,6,5,11,7,7,1,5
1451,0.925307710280374,1.03777978971963,1.42669831814997,1.12995171715598,3154.41641666667,5,0,6,9,12,14,-1,6,4
1452,0.30163036380597,0.814748484141791,0.590606435066449,0.568996774193548,1590.65516666667,3,2,8,7,17,14,3,6,2
1458,0.273395289179104,0.639928404850746,0.576361622755887,0.496567975126312,1424.99216666667,2,2,8,2,17,6,4,6,5
1459,0.174081856343284,0.599548157649254,0.646068314292376,0.473246210649048,1370.13125,2,1,6,1,10,4,-1,6,-1
1460,0.231391004672897,0.602528504672897,0.657735926185471,0.497230978895725,1424.81708333333,3,2,6,3,7,6,-1,6,2
1461,0.19377098880597,0.48956786380597,0.33723513639543,0.340191099883405,956.479166666667,1,1,6,1,9,2,1,6,4
1463,0.302702891791045,0.527538479477612,0.495920494287713,0.442058142246405,1236.6025,4,1,10,8,10,8,3,2,3
1464,0.399288479477612,0.871257929104478,1.00540615528095,0.758670034978624,2169.55791666667,2,2,5,2,8,3,4,6,4
1466,0.169059345794393,0.666592990654206,0.649048236393366,0.494912195311892,1410.2125,4,2,6,3,10,5,-1,1,4
1468,0.371749416977612,0.635712919776119,0.617587432968058,0.541689156626506,1544.2745,4,1,5,3,7,9,-1,1,5
1469,0.106396455223881,0.290584538246269,0.387966892049429,0.261659113874854,748.134,2,0,7,3,7,6,-1,6,4
1470,0.059725837628866,0.0638901417525773,0.0590480025773196,0.0608879939862543,130.725166666667,3,1,8,4,15,7,4,3,2
1471,0.62318458488806,1.0682062733209,1.17792282583353,0.956455110765643,2722.04758333333,5,2,10,7,17,12,3,3,4
1472,0.387704174440299,0.601594333022388,0.804741548146421,0.598029420909444,1737.43408333333,4,2,5,4,11,9,7,6,3
1479,0.287933185634328,0.702798624067164,0.760451037537888,0.583741352506801,1670.76833333333,3,2,7,8,9,7,5,1,4
1481,0.364012943097015,0.742006413246269,0.889554674749359,0.665208783521182,1871.98308333333,4,2,6,3,13,7,-1,1,5
1483,0.391195560747664,1.05869147196262,0.63032947909367,0.693400591854217,1920.35966666667,2,1,8,7,13,6,-1,3,3
1484,0.481376166044776,0.737581856343284,0.593483096292842,0.604146210649048,1748.97575,2,1,4,4,9,2,-1,1,5
1485,0.19888234608209,0.479994053171642,0.396582186989974,0.358489156626506,1044.49575,1,2,5,5,7,5,7,6,3
1486,0.402291355140187,0.92660046728972,0.807519037608035,0.712144381278717,2039.76833333333,2,1,7,3,12,4,5,6,5
1487,0.313625,0.523040694962687,0.507951154115178,0.448210260396424,1306.55975,3,0,6,4,9,6,-1,1,5
1491,0.0874638526119403,0.255819263059701,0.260702961063185,0.201333307423241,593.53125,1,1,4,1,6,4,7,6,4
1492,0.141970848880597,0.134268889925373,0.20598123105619,0.160743839875632,435.358083333333,2,0,3,2,5,4,-1,1,5
1493,0.494822644589552,1.16614190764925,1.53791384938214,1.06632945977458,3120.39866666667,5,3,8,5,18,8,4,1,3
1494,0.433454757462687,0.86156296641791,1.30845045465143,0.867856976292266,2562.44225,4,1,7,5,19,6,4,3,5
1497,0.420827192164179,0.869912080223881,0.859773257169503,0.716848620287602,2061.10033333333,4,2,7,7,11,11,-1,1,5
1498,0.535120335820896,0.934504081156716,0.760096759151317,0.743241702293043,2104.81008333333,2,2,8,4,16,6,-1,6,5
1499,0.0943730177238806,0.430562616604478,0.233013872697599,0.252648309366498,726.912833333333,2,0,4,5,8,6,-1,5,2
1500,0.486116121495327,0.778179556074766,0.741057580004672,0.668456740129273,1886.0765,3,2,10,2,19,4,-1,6,-1
1501,1.10313796728972,0.886338200934579,1.11332761037141,1.03427408301534,2890.94425,1,1,6,1,7,1,-1,3,-1
1502,0.249309934701493,0.475255946828358,0.280630333411052,0.335061173727167,965.971083333333,2,2,7,1,14,3,4,6,5
1504,0.221114392201835,0.431487958715596,0.580486955275229,0.411029768730887,1011.4015,3,2,6,3,15,4,-1,1,5
1505,0.084593047752809,0.172787687265918,0.0926772759185584,0.116684130451744,350.37225,1,2,7,1,14,2,7,6,4
1506,0.220568925233645,0.677973948598131,0.710671572062602,0.536418386418503,1591.77791666667,4,1,5,10,12,12,3,1,4
1507,0.156467583955224,0.188742770522388,0.292328631382607,0.212519199378158,578.180666666667,2,1,2,1,1,3,-1,6,-1
1508,0.209603214285714,0.281349761904762,0.45949047845751,0.316825807475597,934.988583333333,1,3,5,2,9,8,7,5,4
1510,0.199688899253731,1.24638666044776,0.715433084635113,0.72050248736883,2048.49466666667,7,2,6,4,16,6,-1,5,3
1512,0.528117990654206,0.803689135514019,0.85150619014249,0.727780741375282,2065.466,4,2,7,2,11,4,-1,1,-1
1513,0.115121829710145,0.253246376811594,0.500259963768116,0.289542723429952,695.252083333333,1,3,6,3,7,7,4,1,3
1516,0.0909684001865672,0.202028568097015,0.379435416180928,0.224156198989506,628.330333333333,1,1,3,2,4,3,3,1,5
1517,0.471419542910448,0.503839435634328,0.276861389601306,0.417362534006996,1138.13883333333,2,3,9,2,9,2,7,6,3
1523,0.456755713619403,0.637099230410448,1.10337083236186,0.732437427127866,2193.13016666667,2,2,6,4,12,9,4,1,5
1526,0.277770172574627,0.398579524253731,0.456487642807181,0.37761857753595,1073.20733333333,3,1,5,3,6,5,6,1,5
1529,0.197253031716418,0.614936683768657,0.580097342037771,0.464104702681695,1330.67166666667,2,2,7,3,14,8,-1,5,4
1530,0.108365904850746,0.252915345149254,0.264608067148519,0.208634123591139,581.75125,2,0,2,4,2,7,1,6,3
1531,0.20693703358209,0.525025419776119,0.670372581021217,0.467460785075787,1321.71716666667,2,2,6,2,11,8,-1,6,2
1533,0.0813006063432836,0.0670984141791045,0.139560153882024,0.0959897784687136,301.556916666667,2,2,9,2,12,4,2,6,4
1534,0.237746618470149,0.349018773320896,0.370430869666589,0.319069413136417,899.3565,3,1,5,3,8,6,4,1,5
1535,0.17788817630597,0.569103428171642,0.571576941011891,0.439533113097551,1245.38591666667,2,1,8,2,14,4,7,6,4
1536,0.422437265917603,0.71940941011236,0.829225953662532,0.657037645314816,1828.00933333333,4,2,8,4,11,8,6,1,5
1537,0.181274137126866,0.774214319029851,0.512443809745861,0.489312553439565,1401.08958333333,2,3,6,3,10,4,-1,6,5
1539,0.377880597014925,0.694478777985075,0.784431452553043,0.618943140303148,1753.72308333333,1,2,5,1,6,1,1,6,5
1540,0.164742770522388,0.518874067164179,0.746427722079739,0.47670248736883,1360.61983333333,2,1,4,3,7,6,-1,3,4
1541,0.0414710820895522,0.168285914179104,0.150243646537654,0.120002565099106,333.658083333333,2,1,3,1,5,4,1,6,-1
1543,0.400002219626168,0.939564836448598,0.839096122401308,0.726229849700179,2040.24775,5,1,6,10,15,9,3,1,4
1545,0.675317047574627,1.02966557835821,0.779057006295174,0.828009405363389,2313.47033333333,3,2,7,5,11,8,5,2,5
1547,0.25897464953271,0.399545677570093,0.571409834150899,0.409989292111206,1177.85283333333,3,1,5,3,10,4,3,6,5
1548,0.380215251865672,0.797994752798508,0.712711704359991,0.630313641663428,1769.49858333333,4,2,6,9,8,6,3,3,3
1549,0.28432077891791,0.403992420708955,0.6680125903474,0.452125378935095,1290.71916666667,4,1,8,7,15,9,-1,3,4
1550,0.143435517723881,0.338392140858209,0.288661226393099,0.256832102603964,717.33725,1,2,7,2,13,6,-1,4,4
1551,0.178681086753731,0.340309118470149,0.273451503847051,0.264147959580256,741.093583333333,2,2,3,3,3,6,7,6,4
1553,0.315783644859813,0.748403855140187,0.755527446858211,0.606583248968149,1702.363,4,2,8,5,12,8,-1,1,4
1555,0.195992887126866,0.534521338619403,0.372967824667755,0.367827749708511,1072.11216666667,2,2,5,3,6,7,2,6,2
1556,0.121913246268657,0.25811182369403,0.267450104919562,0.215829071123202,617.942333333333,1,0,3,3,4,6,-1,6,2
1557,0.267137243470149,0.4949765625,0.575171951503847,0.445771978235523,1295.42833333333,5,2,7,4,11,7,-1,1,5
1558,0.44834864738806,0.602912546641791,0.758983446024714,0.603426972405752,1536.67966666667,2,1,7,5,15,8,-1,7,3
1559,0.159480993470149,0.163828358208955,0.709620890650501,0.344338476486592,984.74,1,2,4,3,5,6,3,1,5
1561,0.473897504664179,0.807052472014925,0.676465259967358,0.652473610571317,1831.69225,2,1,8,4,11,4,7,6,2
1564,0.150636118913858,0.700775632022472,0.366859934472268,0.406087500975267,1101.99975,2,1,10,3,11,3,2,6,2
1565,0.490402285447761,0.742648320895522,1.06348321287013,0.765534434512243,2200.6325,3,2,4,5,9,11,4,2,5
1566,0.272726795708955,0.274900186567164,0.372683026346468,0.306775126311698,856.954916666667,1,1,8,3,10,6,-1,1,5
1567,0.224590718283582,0.626774720149254,0.611211471205409,0.48753525068014,1435.80958333333,2,2,8,1,12,2,-1,6,2
1569,0.0741929804104478,0.111794309701493,0.0800950104919562,0.0886934317916829,250.627416666667,2,2,6,0,6,0,-1,6,1
1572,0.16992625,0.404419821428571,0.487473571428571,0.353939880952381,775.338666666667,1,2,7,2,11,4,7,6,2
1573,0.40804979011194,0.605925373134328,0.902443226859408,0.63882662261951,1848.31458333333,3,1,6,5,11,9,-1,1,4
1574,0.214778443877551,0.480643367346939,0.433350293292527,0.376262222600119,1029.37016666667,3,1,6,8,20,10,2,1,4
1575,0.185570195895522,0.518573344216418,0.673779552343204,0.459324368441508,1329.51308333333,2,2,5,3,7,5,-1,1,4
1576,0.15222119869403,0.674160331156716,0.480625553742131,0.435672522347454,1247.92975,5,1,6,3,9,5,8,1,4
1577,0.101635960820896,0.266743703358209,0.341458848216367,0.236620987174504,698.673833333333,2,1,5,3,8,7,-1,6,5
1578,0.295554672897196,0.863403738317757,0.696800864284046,0.618592516159178,1749.40158333333,5,2,8,4,12,10,4,1,5
1581,0.126583605410448,0.110288362873134,0.183652249941711,0.140178118927322,394.580416666667,1,1,3,1,6,3,2,1,4
1582,0.181144976635514,0.474216004672897,0.397259985984583,0.350877268125535,1005.50258333333,2,1,7,3,10,5,7,1,3
1586,0.256601212686567,0.365429104477612,0.517256470039636,0.379772949863972,1060.102,3,0,2,6,4,13,3,1,5
1587,0.53937546641791,1.13929209421642,1.31310678479832,0.997282666148465,2852.0975,5,1,7,4,16,11,4,1,5
1588,0.325821845794393,0.540264719626168,0.619948376547536,0.495354684214625,1410.244,3,1,9,5,11,9,-1,1,5
1590,0.830175839552239,1.07158966884328,1.04362683609233,0.981802254178002,2873.32925,2,2,8,5,13,5,5,6,4
1592,0.282154850746269,0.538088969216418,0.557753672184658,0.459340147687524,1275.45625,3,1,6,4,10,7,-1,3,4
1593,0.303787663246269,0.365197061567164,0.442619025413849,0.370540186552662,1068.23766666667,1,2,6,3,9,2,-1,1,5
1594,0.110973180970149,0.374100046641791,0.447445791559804,0.310850291488535,880.448833333333,4,1,5,5,6,8,3,1,2
1596,0.260112173507463,0.52098682369403,0.563820121240382,0.448315351729499,1264.16325,1,0,4,2,5,4,7,3,4
1598,0.189275419776119,0.466866954291045,0.518360340405689,0.391510765643218,1118.10133333333,1,1,5,5,9,11,3,6,4
1599,0.202432369402985,0.231847831156716,0.439596176264864,0.291303653322969,832.824416666667,1,1,6,5,7,8,4,1,4
1600,0.132029384328358,0.314678987873134,0.210120890650501,0.218942401865527,616.77775,1,1,5,2,6,6,7,1,4
1603,0.275066581156716,0.564339785447761,0.733902191653066,0.524452467936261,1448.1235,3,3,8,3,13,5,7,2,3
1604,0.483623948598131,1.16725619158879,0.816521490306003,0.822466747138073,2348.78541666667,3,1,6,5,12,7,3,3,4
1606,0.592071361940299,1.15565659981343,1.38844660760084,1.04541818888457,2952.48166666667,6,1,4,6,9,8,3,2,4
1607,0.0374637360074627,0.0338477145522388,0.0373711820937281,0.0362276331130976,95.5925833333333,2,0,5,2,6,5,-1,3,4
1608,0.464994869402985,0.565526469216418,0.948516087666123,0.659701593470657,1849.31783333333,1,2,7,2,15,2,4,1,5
1609,0.222417677238806,0.638384095149254,0.442719864770343,0.43450785075787,1240.28966666667,2,1,7,2,16,4,6,6,2
1610,0.081176072761194,0.149801655783582,0.300974003264164,0.177326855810338,503.1595,3,1,3,2,6,5,7,1,2
1612,0.448152285447761,0.71674463619403,0.969769993005363,0.711575709288768,2015.34641666667,3,2,8,4,11,7,5,1,4
1613,0.146815298507463,0.41193796641791,0.71200944276055,0.423609988340459,1152.17275,2,2,8,4,9,4,2,6,4
1615,0.098501515858209,0.318573694029851,0.463417113546281,0.293510649047804,849.803583333333,1,1,8,2,10,4,7,6,2
1616,0.447061682242991,0.79733785046729,1.09992244802616,0.781465462191418,2176.2805,3,0,7,3,10,5,7,6,3
1618,0.583339902052239,0.727097014925373,0.972971088831896,0.761152467936261,2174.0455,1,1,6,5,6,9,-1,2,5
1623,0.685953855140187,1.02073679906542,1.14049369306237,0.949076356981543,2797.41933333333,4,1,11,5,9,6,4,1,4
1624,0.343469566231343,0.600173390858209,0.743469107017953,0.562384764865915,1559.07891666667,4,0,3,9,4,10,4,1,3
1627,0.441762476679104,0.744352845149254,0.887784565166706,0.691315235134085,2014.11816666667,2,1,9,6,11,4,-1,2,4
1628,0.265595965485075,0.527449860074627,0.726127768710655,0.506408278274388,1431.14308333333,5,2,8,9,13,7,3,1,5
1629,0.129485890858209,0.329158115671642,0.390597924924225,0.283089001165954,847.12025,3,2,6,3,10,5,4,1,5
1630,0.16617140858209,0.300958605410448,0.32678060153882,0.264641702293043,762.231833333333,2,1,7,2,8,4,-1,1,2
1631,0.22190380130597,0.34908547108209,0.403466775472138,0.324824795958026,902.470083333333,2,2,2,5,2,9,7,1,4
1632,0.339942513992537,0.883741021455224,0.939140708789928,0.720958375437233,2022.48516666667,5,2,7,8,9,8,5,3,4
1633,0.332659864738806,0.458236940298507,0.568003963627885,0.45297586474932,1276.25166666667,4,3,8,4,10,4,-1,1,4
1634,0.217340135261194,0.542458138992537,0.25788715318256,0.339222153128644,941.940416666667,1,2,5,0,8,0,7,6,2
1635,0.435757112873134,0.671665928171642,0.617360923292143,0.574931286436067,1617.06358333333,3,2,8,3,14,4,-1,1,5
1636,0.164319496268657,0.384763992537313,0.54930088598741,0.366142363000389,1042.3195,2,0,4,2,7,2,-1,6,4
1638,0.575977961753731,0.877383045708955,0.802980298437864,0.752117722502915,2123.52991666667,5,1,7,5,14,7,3,1,4
1640,0.440354439252336,0.702406308411215,0.82289313244569,0.655231017833502,1890.04308333333,5,2,7,7,13,12,2,4,4
1641,0.146334228971963,0.181049299065421,0.161501167951413,0.162961451600343,458.931166666667,1,0,4,3,6,4,7,6,3
1642,0.159892957089552,0.166963269589552,0.296472487759384,0.20778313253012,584.398333333333,2,2,5,3,5,5,5,1,5
1643,0.264301422574627,1.46969729477612,0.789853462345535,0.841280062184221,2420.66525,2,2,10,4,22,7,-1,2,5
1644,0.525330957943925,1.0889558411215,1.44975671572063,1.02138120084106,2915.25783333333,4,1,7,7,16,11,-1,1,3
1645,0.221212336753731,0.589449860074627,0.559805315924458,0.456830509133307,1286.67025,2,1,7,2,10,5,-1,6,5
1648,0.105741138059701,0.174494286380597,0.237913499650268,0.172721375825884,493.279333333333,1,0,3,2,3,4,3,1,5
1650,0.248171612149533,0.451392757009346,0.870509226816164,0.523384899929912,1465.4905,2,2,7,3,10,5,4,1,5
1654,0.277520172574627,0.327520055970149,0.347405455817207,0.317484220753984,952.407166666667,3,2,8,7,14,10,5,1,3
1656,0.541625699626866,0.947035447761194,0.883845301935183,0.79084271278663,2277.8535,3,4,10,6,14,12,8,2,3
